date,xCMA,xSCMA
1976-04-30,-0.011530963021640757,0.0011658246625515806
1976-05-28,-0.015201055336378368,-0.012759711377758786
1976-06-30,0.005445110709741588,-0.005419117060407548
1976-07-30,0.0032980235492619343,0.008668230176032956
1976-08-31,-0.004592179949830459,-0.016665940224066977
1976-09-30,-0.010578765517601074,0.0018151389923703083
1976-10-29,-0.003724902066128681,0.0021044967206938214
1976-11-30,0.0006714519485885757,0.029990139187033155
1976-12-31,0.02408526561167841,0.03644545556460358
1977-01-31,0.01927983011356843,0.06258459854923887
1977-02-28,-0.0015880709346393455,0.010427881073154744
1977-03-31,-0.0015126558375040643,0.017149603960361227
1977-04-29,0.009896552104632585,0.012526720361952903
1977-05-31,0.0023701459122008666,0.01370181246725675
1977-06-30,-0.012598717927144912,0.020286817103537837
1977-07-29,0.0011228340601089218,0.015618567095443542
1977-08-31,-0.006507655186792273,0.0032687446813860844
1977-09-30,-0.005076438268115914,0.01646020930592044
1977-10-31,-0.0042867822322760485,0.0167950396751122
1977-11-30,0.006907223088176463,0.03698644563075406
1977-12-30,-0.007515589853694501,0.01742068922385562
1978-01-31,0.015477502348891475,0.0292483218068822
1978-02-28,0.010336307049295815,0.03746294056722125
1978-03-31,0.01244792605345646,0.04292906810195318
1978-04-28,-0.012323616695071815,-0.01088179448268932
1978-05-31,0.0046505375799375595,0.04365811698725022
1978-06-30,-0.0008501074903380064,0.015632289279248552
1978-07-31,-0.007916553082310318,0.0012008910397782388
1978-08-31,0.003337498098781755,0.04496477274693558
1978-09-29,0.015738144610865555,-0.0019423574872072108
1978-10-31,0.01158654075686777,-0.09959811732198302
1978-11-30,-0.012778443784656493,0.028807251535993048
1978-12-29,-0.014426317824520477,0.008159913635191694
1979-01-31,0.01706526295874626,0.040905858145287244
1979-02-28,0.008877512346965662,0.004552491740092927
1979-03-30,0.003924252456966287,0.03148934286142277
1979-04-30,-0.0015575350708303404,0.02477894903436549
1979-05-31,-0.0030531888076902602,0.0019762354496290803
1979-06-29,-0.0062897945282684165,0.007310291620369246
1980-07-31,-0.01944374385474662,0.032271358680702994
1980-08-29,-0.008580185102016934,0.03981474749515697
1980-09-30,-0.025720833759036874,0.002177528111454774
1980-10-31,-0.012453713261307522,0.015523089111926163
1980-11-28,-0.05722739346947035,-0.04310572225920831
1980-12-31,0.014306686737298381,0.0010729709551347
1981-01-30,0.040903151788419724,0.038700046420533166
1981-02-27,0.020343467406918198,-0.004815015266730198
1981-03-31,-0.00781145084227626,0.0268401224183138
1981-04-30,0.015110237215302465,0.048208306844197524
1981-05-29,-0.016770056783852738,0.02770237823937324
1981-06-30,0.024310026666144628,-0.007819235052384526
1981-07-31,-0.02621896035336605,-0.020590438337993504
1981-08-31,0.014912245588347806,-0.015573701963359166
1981-09-30,0.02489192312992418,-0.018810026699230174
1981-10-30,-0.030853011549146492,0.020035015422170142
1981-11-30,0.009208325697594125,-0.015585395168112838
1981-12-31,0.023698559142863895,0.012840230091338794
1982-01-29,0.019577325471508863,-0.005767903915167457
1982-02-26,0.04515408696046119,0.0072776591104852795
1982-03-31,0.02430752609433072,0.004592078858570975
1982-04-30,0.0008966786012068323,0.005342393357636768
1982-05-28,0.00022915528802322505,0.006632590149036107
1982-06-30,0.024460227776496122,-0.001749038434956926
1982-07-30,0.014107370434594075,0.012653627448279125
1982-08-31,0.00017377312110938847,-0.04366778558940711
1982-09-30,0.0003758118554917228,0.024668711419847555
1982-10-29,-0.004869291075693505,0.00967608335750203
1982-11-30,0.00216296608595877,0.04284074301968572
1982-12-31,0.011344225955239335,0.0038130013189815546
1983-01-31,-0.00360912016725079,0.03126374898631319
1983-02-28,0.01001192506490152,0.030890337861512185
1983-03-31,0.025360086764728944,0.011877194136893358
1983-04-29,0.012235012046103916,0.004555275191819641
1983-05-31,-0.012467709686921069,0.06209273493266648
1983-06-30,-0.007489986995156177,0.009624516649579168
1983-07-29,0.027909990617558434,0.011689745006323814
1983-08-31,0.0181267393964629,-0.044958673506431276
1983-09-30,0.004311450846190586,0.005522285483323935
1983-10-31,0.02686760864556626,-0.03564459275097136
1983-11-30,0.0069268929015118,0.02007290264093134
1983-12-30,0.0132345466606561,-0.005427392353817877
1984-01-31,0.029802679129672063,0.0009742835363965238
1984-02-29,0.013824953462486883,-0.01661715188082491
1984-03-30,0.011317185256727924,-0.0007685514546921599
1984-04-30,0.007062694153743974,-0.010948124195071855
1984-05-31,-0.006468949992976723,-7.791438744601115e-05
1984-06-29,-0.014988803712511295,0.005755297753514566
1986-07-31,0.009280533291719809,-0.031369942229776404
1986-08-29,0.030799751273920963,-0.044463496662391556
1986-09-30,0.03696146786337663,0.015353938429464128
1986-10-31,0.009133030088012688,-0.02197297586018474
1986-11-28,0.007319094105627399,-0.019138417888262208
1986-12-31,0.0005395807905931235,0.0024485126541088746
1987-01-30,-0.009437750849088267,-0.011060799911106825
1987-02-27,-0.026737258294341093,0.03455428743066672
1987-03-31,0.04401892074331652,-0.0024416829414606878
1987-04-30,0.008228675937052276,-0.018172496029134004
1987-05-29,0.010793665899726353,-0.006978869779892462
1987-06-30,0.010658541874741807,-0.020763349710881066
1987-07-31,0.017040868403418966,-0.010317997523160503
1987-08-31,-0.015699481569202443,-0.01299334908495988
1987-09-30,0.018351381095797,0.005150318732412517
1987-10-30,0.021318811504694557,-0.08014839183879635
1987-11-30,0.006471343740879043,0.03379998095339495
1987-12-31,-0.025355388874205145,-0.0028760904967298495
1988-01-29,0.020531049063886177,-0.0033119710994119964
1988-02-29,0.0002348460889573939,0.03149453155151491
1988-03-31,0.017440753332336995,0.06247263729902326
1988-04-29,0.01798084905446359,0.010706528956471948
1988-05-31,0.0010601104452795732,-0.025390172901547953
1988-06-30,-0.033783775976519666,0.021850621393003464
1988-07-29,0.015910773134680076,0.0007647695595554074
1988-08-31,0.018304503846449705,0.003281441929976845
1988-09-30,-0.005933919495948903,-0.015440263468917904
1988-10-31,0.008221639489173482,-0.03313282984494
1988-11-30,0.01646363823234535,-0.016854254131458447
1988-12-30,-0.002916861652802017,0.01895609130476131
1989-01-31,0.0030728881775958436,-0.021200995554476076
1989-02-28,0.020627717782369593,0.027319348280854312
1989-03-31,0.007438656252956054,0.006496475177499447
1989-04-28,-0.0047141746268550624,-0.008321397392352402
1989-05-31,0.0018229725954327647,-0.0012398844431544265
1989-06-30,0.014690728604554405,-0.008961301276780145
1989-07-31,-0.006670028462018335,-0.0437923345114937
1989-08-31,-0.0046992802205265,0.004178577381314802
1989-09-29,0.00658495592191543,0.005396949391747047
1989-10-31,0.0003071078683863013,-0.03535947441568082
1989-11-30,0.01375650783993376,-0.01182882625635104
1989-12-29,0.014144702154158575,-0.023766617445613474
1990-01-31,0.015251365885156631,-0.012769444109411374
1990-02-28,-0.006741030856161932,0.011104078720003848
1990-03-30,-0.009368505025745016,0.014572736535655283
1990-04-30,-0.008335029525933603,-0.005460520521405467
1990-05-31,-0.013826181185683115,-0.024212058199461844
1990-06-29,-0.005845915514963327,0.013598651148040295
1992-07-31,-0.008003395910775046,-0.008122585753227968
1992-08-31,-0.016026482110863494,-0.007247078437253779
1992-09-30,-0.004127836638983718,0.0046916393076934185
1992-10-30,-0.008633327755637063,0.01847568090568187
1992-11-30,-0.016389224317745463,0.039804293323006674
1992-12-31,0.00994484452541047,0.02192676732212768
1993-01-29,0.033857125467108284,0.023731550023977713
1993-02-26,0.044884931842888665,-0.029078203152771494
1993-03-31,0.011180514297749394,0.004735128201853456
1993-04-30,0.012310056612637107,-0.003677100539066086
1993-05-28,-0.00793007814652831,0.020635092683485085
1993-06-30,0.012563500779112714,0.0058338062208613565
1993-07-30,0.021203816043863552,0.014496024461769433
1993-08-31,0.0006660526319911889,0.001152417829971955
1993-09-30,-0.00046810412186072334,0.029652862773902108
1993-10-29,0.004437699912806133,0.015738915253990376
1993-11-30,-0.011748853440107749,-0.018410581024607756
1993-12-31,-0.005352817526263022,0.014153714040777803
1994-01-31,0.014376995274502369,-0.0008229704281440403
1994-02-28,-0.009777400417831967,0.022527261758903627
1994-03-31,0.013998912751775935,-0.008824424174256662
1994-04-29,0.012128906272184017,-0.010998308227789808
1994-05-31,0.00646819314147711,-0.02664649522375981
1994-06-30,0.014240786624367618,-0.0038115820570373826
1994-07-29,0.0005435483454596726,-0.01462853760021066
1994-08-31,-0.015929177955748948,0.013768218449198885
1994-09-30,0.008581749385011543,0.02507676339307751
1994-10-31,-0.00970015558094133,-0.01953430691027517
1994-11-30,-0.0036822288547511198,0.00015106058120738924
1994-12-30,0.0037609322707278306,-0.0002648577149941163
1995-01-31,-0.007966280429838199,-0.030194991497565996
1995-02-28,-0.0029922725793257235,-0.00647089093125592
1995-03-31,0.0010406559397291085,-0.008526849308745574
1995-04-28,0.00904304539845164,-0.0008650328973312457
1995-05-31,0.0023466501849689625,-0.020127676307999325
1995-06-30,-0.024908424231490832,0.0285650664875739
1995-07-31,-0.017189085084969587,0.01964003962733315
1995-08-31,0.014454053878449762,0.021480592575728312
1995-09-29,0.003757862400373513,-0.018204484568798675
1995-10-31,0.0003490473278519729,-0.04488990040075382
1995-11-30,0.011155060848624103,-0.009843487250181401
1995-12-29,0.03139655841653091,0.009918436382668821
1996-01-31,0.022220618780394004,-0.024617829304258727
1996-02-29,-0.019193103966375864,0.017684982754966744
1996-03-29,-0.00816966986281457,0.013177858397588135
1996-04-30,-0.020462342149008536,0.04133386237122616
1996-05-31,-0.0005286116803117288,0.032888230885209216
1996-06-28,0.012419905094490646,-0.041268185447519444
1997-07-31,-0.025432622728208766,-0.028385086689314505
1997-08-29,-0.0006936045158422652,0.07978969334312565
1997-09-30,-0.006991421930464536,0.026008524138003468
1997-10-31,0.020432200441929046,-0.004375733692950606
1997-11-28,0.018592372583818167,-0.05484106994056228
1997-12-31,0.021166235727368747,-0.017390674949024815
1998-01-30,-0.006799556042976123,-0.016684479530880335
1998-02-27,-0.021103322348158995,0.0015870193670256966
1998-03-31,-0.0023899584293008216,-0.0025296254501658774
1998-04-30,-0.0018815599552625267,0.0045140184871248976
1998-05-29,0.026937282331982115,-0.02888110762485597
1998-06-30,-0.028155914440643852,-0.03634544853806363
1998-07-31,0.00727885178196986,-0.05712536594187158
1998-08-31,0.05629643131323972,-0.05035566539853309
1998-09-30,-0.024422838787428486,-0.013451734885117424
1998-10-30,0.001002834249854749,-0.037515307289039256
1998-11-30,-0.006869419586825631,0.0031326163330794438
1998-12-31,-0.030987441249106004,-0.017618415237180517
1999-01-29,-0.06331397179008862,-0.014410232647331257
1999-02-26,0.038964924775779425,-0.04076960440888486
1999-03-31,-0.009517826146722759,-0.04297465975410291
1999-04-30,0.011010426715910071,0.05718465397452643
1999-05-28,0.03173495065907433,0.04509905058229497
1999-06-30,-0.02082356128028734,0.012606758587850826
1999-07-30,0.029923852356191126,0.026304434535799195
1999-08-31,0.0026678238413120232,-0.017988002916579583
1999-09-30,-0.007530697261275124,0.022368825135177524
1999-10-29,-0.006261085552437616,-0.07185105360360144
1999-11-30,-0.020667867944680784,0.06025869639730748
1999-12-31,-0.054236413077319745,0.05544426356820549
2000-01-31,0.04345365645819288,0.048605654882297025
2000-02-29,-0.019523876431565695,0.21366724343772692
2000-03-31,-0.007561513040801007,-0.17139404285852317
2000-04-28,0.05074034988995614,-0.061136765996501745
2000-05-31,0.010486352885219596,-0.04179767751157853
2000-06-30,-0.03382788573728601,0.10828081250612832
2000-07-31,0.02991522908246584,-0.013118538280592262
2000-08-31,0.005993861967791808,-0.004275513463401617
2000-09-29,0.0556756239081124,0.007707593764258409
2000-10-31,0.031319882235520596,-0.034532396812769
2000-11-30,0.07578520847406367,-0.01658601026062878
2000-12-29,0.046945070350823105,0.040642551876629976
2001-01-31,-0.048397847469565616,0.05480693055801068
2001-02-28,0.08449443425466932,0.02864525090455871
2001-03-30,0.0362911159091161,0.029976280838607615
2001-04-30,-0.032170723970893045,-0.01281682627318359
2001-05-31,0.02148172649238013,0.04043889855182253
2001-06-29,-0.01617667304325373,0.06930560009348921
2003-07-31,0.017460457267227593,0.04982837014220351
2003-08-29,0.021496127908150264,0.02491913968858388
2003-09-30,0.004195155508581591,0.0033866057053521716
2003-10-31,0.014523189385183155,0.024924196771380205
2003-11-28,0.018299445550668224,0.02223267282999631
2003-12-31,0.007953961026059296,-0.027032302101978375
2004-01-30,0.032877967201472444,0.030378736732982883
2004-02-27,-0.013004310093622611,-0.009536935648516133
2004-03-31,-0.010336548568215972,0.019304855351647728
2004-04-30,-0.02998141289994652,-0.026826810416544698
2004-05-28,-0.0010103271972575299,-0.004902297955137263
2004-06-30,-0.004150775875188334,0.024383242954449474
2004-07-30,-0.01733218706199416,-0.031224745966323728
2004-08-31,-0.013226821158690196,-0.012201863247539808
2004-09-30,-0.017440668752614585,0.03670056247743858
2004-10-29,0.00357334103866838,0.0032840639246725506
2004-11-30,-0.002367900138445983,0.04535604655299143
2004-12-31,0.004840992378399148,0.0018442837090289974
2005-01-31,-0.015998886518819706,-0.011884095495761107
2005-02-28,-0.001487679239227449,-0.0013786881082157205
2005-03-31,0.011366100693106517,-0.015245057010526501
2005-04-29,-0.007154964670552891,-0.04310233881477012
2005-05-31,0.002717541508070888,0.02902126970153205
2005-06-30,-0.00647539998327314,0.03277811606754773
2005-07-29,-0.00812921346354311,0.028265948049062274
2005-08-31,0.0042810778034651255,-0.005753072126953498
2005-09-30,-0.0047381445102251405,-0.003004389127752434
2005-10-31,-0.013309371942949174,-0.014433321640432855
2005-11-30,-0.011595397219499329,0.007523536526517466
2005-12-30,0.0026890194430642667,-0.001026305591463376
2006-01-31,-0.0021601131399599377,0.06028274941138281
2006-02-28,0.02222323028579763,-0.0025481849022127735
2006-03-31,-0.002972852433797961,0.03362233151379937
2006-04-28,-0.0008905625097552754,-0.008758064205494302
2006-05-31,0.01377627302145737,-0.03045964952479033
2006-06-30,-0.0005475405134910067,-0.004768580300228858
2006-07-31,0.008656392162615555,-0.036150450469410574
2006-08-31,0.021628194707888376,0.004937720094067993
2006-09-29,0.0032707617743778297,-0.01427639140553468
2006-10-31,0.002971573622687025,0.021664183586955793
2006-11-30,-0.008345612640566526,0.006556090683653423
2006-12-29,0.01844964551694331,-0.0043583845856906955
2007-01-31,0.0017844187815469759,0.0017688201474462747
2007-02-28,-0.008183224351443058,0.01597931510214139
2007-03-30,-0.004701870827537709,-0.00029737310343199395
2007-04-30,0.011508728258288727,-0.02082801218985516
2007-05-31,-0.013516938468342725,0.0017069758031787244
2007-06-29,0.0009838204239978714,0.004470306841364891
2008-07-31,0.011630446389320237,0.04564578173930311
2008-08-29,0.008985426101797887,0.02944078612807266
2008-09-30,0.018190365746382692,0.007576981883096398
2008-10-31,0.022616733439749792,-0.039686469384756035
2008-11-28,0.02643191510155471,-0.049664379177872
2008-12-31,-0.016362314527427334,0.03430131368339233
2009-01-30,-0.008838938841769894,-0.03142023835493207
2009-02-27,-0.005715384359018902,-0.020497396510453708
2009-03-31,-0.025534664253193534,0.010760986086932003
2009-04-30,-0.0020060829871567654,0.07371115357826759
2009-05-29,-0.01980361327307366,-0.022000220351223315
2009-06-30,-0.0005877627691560396,0.0211763642031502
2009-07-31,0.03220772847432615,0.030240248187471286
2009-08-31,0.030760760824923516,0.011344832545799433
2009-09-30,0.0028296004253690055,0.028111737521070587
2009-10-30,-0.019741896875502873,-0.05626167166472118
2009-11-30,0.0014391806743982091,-0.028384139097341377
2009-12-31,-0.003776545132585435,0.06451219752158925
2010-01-29,0.0042323881135816685,0.006728323140321461
2010-02-26,0.01240491277965821,0.016495559364001766
2010-03-31,0.019822580137996593,0.020050338317746746
2010-04-30,0.01699704961011079,0.04864481054424305
2010-05-28,-0.00246319602804862,-0.004564331255350371
2010-06-30,-0.015972747406724025,-0.028614587211918487
2010-07-30,0.020195089536739194,0.0020530534951951757
2010-08-31,-0.017557235392452797,-0.0311076122564617
2010-09-30,0.0038156400905752647,0.038760163200552714
2010-10-29,-0.005742262866516398,0.0030535793802307296
2010-11-30,0.01265551454073258,0.029851680821548578
2010-12-31,0.034587914237095486,0.014174791817659571
2011-01-31,0.00924397858051484,-0.02206071071810349
2011-02-28,0.008680877709476766,0.020278216368558304
2011-03-31,-0.00047222597065087364,0.025137076851341922
2011-04-29,-0.008326197288734526,-0.007263556731170268
2011-05-31,-0.014339005695551866,-0.007808486868325399
2011-06-30,-0.014409283318306959,3.096564062153584e-05
2011-07-29,-0.01618359630550875,-0.014732936818483228
2011-08-31,-0.0026787184077867177,-0.0389242080279601
2011-09-30,0.0011147478237194947,-0.041621759200400274
2011-10-31,-0.008301754360781705,0.04222114523758837
2011-11-30,0.013212145619476385,-0.007038607988587011
2011-12-30,0.025791012564518875,-0.005778833848361306
2012-01-31,-0.012903186883274208,0.02640574382342132
2012-02-29,0.0005971829157355585,-0.013422714160174997
2012-03-30,0.006753485800784144,-0.0034764618243659194
2012-04-30,0.007167807410902471,-0.008336736686133613
2012-05-31,0.021840419361247226,-0.007967902000739699
2012-06-29,0.0028449997325761672,0.010468751389161757
2014-07-31,0.004017129045639563,-0.04112313938825905
2014-08-29,-0.008542968948782544,0.0032497864211506675
2014-09-30,-0.005433458743230327,-0.03833142777530244
2014-10-31,-0.0029066036868499873,0.03479538122205103
2014-11-28,-0.00048526639650143047,-0.027991015731360265
2014-12-31,0.009409588620604311,0.028729889320887943
2015-01-30,-0.014967928973885703,-0.013103100262954658
2015-02-27,-0.017644430578315752,0.0018308826580953341
2015-03-31,-0.0061776758705505445,0.031501794058533455
2015-04-30,-0.005845151583744951,-0.03176472250048437
2015-05-29,-0.00800046942951195,0.009223327303069295
2015-06-30,-0.017248748518153664,0.02784188481799027
2015-07-31,-0.025639592029401456,-0.050326215787953245
2015-08-31,0.011157909137280209,0.00441460687470583
2015-09-30,-0.005855549600317464,-0.03318795631998403
2015-10-30,0.006045675523518451,-0.024173690597311594
2015-11-30,-0.01148379399692135,0.0345989204716403
2015-12-31,0.001424083584486091,-0.033355238961340725
2016-01-29,0.03023448736390516,-0.03652027642097616
2016-02-29,0.020346317322911787,0.008017098699840493
2016-03-31,-0.000316430899139436,0.010282653004127312
2016-04-29,0.01831114254480393,0.01940098750155888
2016-05-31,-0.02621235315437477,-0.009361340725920268
2016-06-30,0.01923928350773814,0.0011339078211067776
2016-07-29,-0.01182222501360989,0.02367990118731368
2016-08-31,-0.0021567460653192615,0.02081828344288137
2016-09-30,0.0002807071223897943,0.01879872444661458
2016-10-31,0.0007280202577020292,-0.03914884446441677
2016-11-30,0.03045523046874085,0.07641393544864142
2016-12-30,-0.0036649619624233125,0.004787243258758855
2017-01-31,-0.010269552518999945,-0.014327575242629155
2017-02-28,-0.020880918731575156,-0.027181480055883243
2017-03-31,-0.013222907835606413,6.892449383379064e-05
2017-04-28,-0.020265903316289094,-0.001657481192089737
2017-05-31,-0.016761324234848156,-0.033849732567979816
2017-06-30,-0.002680645085921085,0.028413174360012575
2017-07-31,-0.0010491307983277673,-0.014903574139381832
2017-08-31,-0.021209809183470218,-0.01882648168407343
2017-09-29,0.016117426700898142,0.04869328934520671
2017-10-31,-0.03401338904220665,-0.018053318763748043
2017-11-30,-0.0034756611171312367,-0.0053737889460975345
2017-12-29,0.020133128972058677,-0.010918744561718808
2018-01-31,-0.00907564074363476,-0.02805162022669806
2018-02-28,-0.015888330702424243,0.004513562065377862
2018-03-29,0.0023585602040510313,0.03250071934541404
2018-04-30,0.012986255663809685,0.010124618321027633
2018-05-31,-0.014430841223150595,0.04759907490032578
2018-06-29,0.000373144140782964,0.004580312157330301
2020-07-31,0.008548604405564118,-0.034940721250769635
2020-08-31,-0.016526163081769657,-0.02293157051608361
2020-09-30,-0.026551096635562814,0.005548494869439105
2020-10-30,-0.00869696881952874,0.04779859093697979
2020-11-30,0.013398575684975711,0.08402410536819123
2020-12-31,-0.0022931120692191165,0.05017018847173963
2021-01-29,0.05260700531069567,0.08422310080358962
2021-02-26,-0.013123760729483808,0.05457637674370289
2021-03-31,0.04005405793655757,-0.013947019770470758
2021-04-30,-0.028357345058398223,-0.03992607120494096
2021-05-28,0.027076481940150807,0.017052082563749828
2021-06-30,-0.02160173738727615,-0.007329543555465834
2021-07-30,-0.005864871975640085,-0.05544590521368738
2021-08-31,-0.018111556977675566,-0.0075360121207998405
2021-09-30,0.021842405309468745,0.018716947017399805
2021-10-29,-0.01644248895968986,-0.027963920270929088
2021-11-30,0.013679409189068438,-0.035196524990816255
2021-12-31,0.041645314076041454,-0.014883590818412194
2022-01-31,0.07539173456458546,-0.03229390989671241
2022-02-28,0.029643638009720488,0.03919288884393203
2022-03-31,0.030496043082791822,-0.022211716021955305
2022-04-29,0.05863311478080338,-0.006071960128694626
2022-05-31,0.04132858248509158,0.008160724613453879
2022-06-30,-0.04845433739005278,0.001800286773937232
2022-07-29,-0.07007999596635812,0.00973522780519491
2022-08-31,0.01227479563574431,0.022291875039229525
2022-09-30,-0.0038337669515291495,-0.009042650694901067
2022-10-31,0.06805679647307833,0.021398596504155223
2022-11-30,0.035558119810091805,-0.03321637703433347
2022-12-30,0.04746766224984319,0.002538708153370303
2023-01-31,-0.0553240869991299,0.04182153418614805
2023-02-28,-0.011974867999907431,0.0003876105444286758
2023-03-31,-0.01965946982467402,-0.07598548584871599
2023-04-28,0.027388319330712674,-0.024741649554607878
2023-05-31,-0.07206484460841739,-0.008587205384694443
2023-06-30,-0.020401923573426115,0.004316509435115523
