date,xRMW,xSRMW
1972-05-31,0.024458195142897765,-0.034065212437200995
1972-06-30,0.017441717355098484,-0.005704044845695411
1972-07-31,0.014984619538520615,-0.025866692578840993
1972-08-31,-0.020241888490896722,-0.03172358991043784
1972-09-29,0.017611867105821584,-0.02122450908058312
1972-10-31,-0.0004984280458788372,-0.02356518151517142
1972-11-30,-0.01960782820218889,-0.002442757247485307
1972-12-29,0.025853551996549144,-0.017565629395736235
1973-01-31,0.0007549291330995328,-0.027657189450405063
1973-02-28,-0.0039537571089122425,-0.03789332113916174
1973-03-30,-0.009013586602559097,-0.019985924964274995
1973-04-30,-0.022243374596008246,-0.02826868979021801
1973-05-31,0.018467051023332917,-0.05781519165800075
1973-06-29,-0.0008168403501768139,-0.022661721101328802
1975-07-31,0.003180321398114548,0.03857604276039195
