date,xHML,xSHML
1975-08-29,-0.0062019200589578174,-0.03214980484383627
1975-09-30,-6.543453060654791e-05,-0.00041186329655325954
1975-10-31,0.007970095323853156,-0.04394575791491545
1975-11-28,0.017920797070281387,-0.009712406458826865
1975-12-31,0.01998956706881427,-0.007991024785170208
1976-01-30,0.08075076435272036,0.046638346911408446
1976-02-27,0.057886526705047764,0.07203449154206043
1976-03-31,0.002942370206928051,-0.016351393433813338
1976-04-30,0.0019304566839341078,-0.004202270224704362
1976-05-28,-0.019472594142833373,-0.009626215827479056
1976-06-30,0.012452209507254765,-0.011686962062642296
1976-07-30,0.017151133855734677,0.0015039942156700528
1976-08-31,0.006967568863434276,-0.02141909618817116
1976-09-30,-0.004167571903941746,0.0006549716004690398
1976-10-29,-0.0031940408578933835,0.002008832028830624
1976-11-30,0.015252300382000277,0.02273119998762877
1976-12-31,0.021156361299531953,0.031235806865760718
1977-01-31,0.04259960806351774,0.0487767174567563
1977-02-28,0.0064810044115279925,0.009380370490831914
1977-03-31,0.009625322855845053,0.011802131709475739
1977-04-29,0.03251671881231377,-0.0009137656968068487
1977-05-31,0.00928771163184974,0.012585804243171314
1977-06-30,-0.008142765132703324,0.020334085151430023
1977-07-29,-0.0022238651888245803,0.016988660747632812
1977-08-31,-0.031328527095769665,0.01673905659792812
1977-09-30,0.00029143610035782226,0.01226265092993519
1977-10-31,0.01739846918413218,0.012550826571876995
1977-11-30,0.0015911508677637215,0.03894986081206466
1977-12-30,-0.00013286536263800927,0.013242941363620048
1978-01-31,0.03112491182937554,0.02242235510214276
1978-02-28,0.007707477840996348,0.034515583268411414
1978-03-31,0.01319716575501792,0.036209858967744986
1978-04-28,-0.036978904636950666,0.0051826908934354265
1978-05-31,-0.00866616474858388,0.04726857617856985
1978-06-30,0.007417816773665215,0.017600533420537173
1978-07-31,-0.009709566394641364,0.0024773724521528
1978-08-31,-0.006641471486325955,0.050806432449798655
1978-09-29,0.018264086056310764,-0.004179235958776389
1978-10-31,0.012122297873177396,-0.09866320711929957
1978-11-30,-0.021203367582926257,0.03010039307985467
1978-12-29,-0.02338826252903451,0.013421568916755321
1979-01-31,0.024788603021503756,0.03521691245089268
1979-02-28,0.010452322083983882,0.00283462045854049
1979-03-30,-0.0071297640147696545,0.033966130118362164
1979-04-30,0.013239261366256007,0.023731619730190397
1979-05-31,0.011479057440038794,0.0005276622987171551
1979-06-29,0.010690250181080177,0.009703724094595682
1980-07-31,-0.06090214730295079,0.04147543873996655
1980-08-29,-0.026162793439461145,0.03798203121209058
1980-09-30,-0.043090752751984006,0.00965466581017978
1980-10-31,-0.029232084039325222,0.0236613630152559
1980-11-28,-0.07826595565887781,-0.03665711635219138
1980-12-31,0.020449617495280157,-0.0008271561236430774
1981-01-30,0.0686738305439058,0.02683803278281609
1981-02-27,0.007576362619214667,-0.0029160189747148516
1981-03-31,0.004265502047490946,0.03462732211719636
1981-04-30,0.021305969601840787,0.04394095752504846
1981-05-29,-0.004661524340489866,0.02122908032578079
1981-06-30,0.05364639725348843,-0.009399606620825696
1981-07-31,-0.007305187158846225,-0.021514708052230783
1981-08-31,0.04577877635059236,-0.019392489632867153
1981-09-30,0.05058489158312448,-0.027966768517471416
1981-10-30,-0.04452648577935994,0.024092121270694516
1981-11-30,0.018159629097449906,-0.011125229448611197
1981-12-31,0.007238103940473646,0.012316557680548804
1982-01-29,0.031011674896362144,-0.013038216507070564
1982-02-26,0.0614606617892884,0.004178312540531096
1982-03-31,0.04186155568449,-0.0030331688999900496
1982-04-30,-0.026826815368627813,0.01596274225073037
1982-05-28,0.014387184773592104,0.0028981072633720226
1982-06-30,0.015708349378627244,-0.0033120434942557272
1982-07-30,0.0022660756865395364,0.0091998488777422
1982-08-31,0.011534890494170114,-0.044071592075694985
1982-09-30,0.001133051812154534,0.029054227617266934
1982-10-29,-0.03207414854430542,0.022130062743146064
1982-11-30,-0.01589088179676776,0.04671602615466711
1982-12-31,0.0014838954730922137,-0.0008037337917021995
1983-01-31,-0.008461039372962428,0.02794419940082713
1983-02-28,0.0056082835134767875,0.02988724769148155
1983-03-31,0.02190291620627319,0.01624310556396575
1983-04-29,0.008816436334531566,0.006680034760290193
1983-05-31,-0.015351570977279433,0.06365943779013596
1983-06-30,-0.03849625778913828,0.008404339277230083
1983-07-29,0.05731616400742942,0.015325322015914997
1983-08-31,0.055397175555031195,-0.04312008727031635
1983-09-30,0.008753412795071197,0.006284896308576121
1983-10-31,0.04753465081224543,-0.03648178146717463
1983-11-30,-0.006828189312450713,0.0201320151836445
1983-12-30,0.016176684756045823,-0.0029898349085770593
1984-01-31,0.07505492759599883,-0.003749624357261978
1984-02-29,0.03368816360455655,-0.016368377486461083
1984-03-30,0.001373987519503083,0.00324735793478597
1984-04-30,0.01177767519155484,-0.011194547659409783
1984-05-31,-9.069630847180488e-05,0.000654773315698777
1984-06-29,-0.03436524833232589,0.004113694230916454
1986-07-31,0.04384415937710407,-0.03568254122719922
1986-08-29,0.035561163603046876,-0.04021238004103348
1986-09-30,0.03397600778556017,0.02479004625126735
1986-10-31,-0.01450465472157126,-0.025410952915484963
1986-11-28,-0.0006968039012098439,-0.02050214371160342
1986-12-31,0.0032360735943051423,0.0015223890047383233
1987-01-30,-0.03232054288441932,-0.016436671574974013
1987-02-27,-0.059553718722056975,0.03224025562644906
1987-03-31,0.017824156877437738,0.004449361152864845
1987-04-30,-0.00024220008623274808,-0.017034671065806188
1987-05-29,0.0011056737826087466,-0.0048310294897176064
1987-06-30,0.01210885152824787,-0.019904119993261585
1987-07-31,0.008961196290416064,-0.006662177612775509
1987-08-31,-0.010648193551026496,-0.008764789508507509
1987-09-30,0.0026823583051073657,0.005120293909954329
1987-10-30,0.04254364786682405,-0.08305468077496334
1987-11-30,0.030356874319172028,0.028993269438939984
1987-12-31,-0.045108720708384835,-0.00025802955413599393
1988-01-29,0.049625656647763125,-0.006117166622193054
1988-02-29,-0.014253803525287816,0.032397805663558536
1988-03-31,0.007763510404783068,0.061989574964006255
1988-04-29,0.014033126466708288,0.008791538972793285
1988-05-31,0.024891809460321896,-0.024899777227812538
1988-06-30,-0.013266788103347506,0.018967884010178203
1988-07-29,0.022098563634974994,-0.0021270507376804568
1988-08-31,0.02135179692130921,0.001496409856541047
1988-09-30,-0.00864133479557003,-0.013731482106049776
1988-10-31,0.019806509124845113,-0.02871048693460675
1988-11-30,0.012276042244727602,-0.01669698561264326
1988-12-30,-0.016360569665173498,0.018632480567388587
1989-01-31,0.006916332367975772,-0.021510320830838696
1989-02-28,0.009653824867431864,0.029356038178457836
1989-03-31,0.004801161388730133,0.004708173390388693
1989-04-28,-0.014353998019043801,-0.006132323979071395
1989-05-31,-0.0064467839800137205,-0.0003570467832358648
1989-06-30,0.020985991233296288,-0.009285326049368608
1989-07-31,-0.028079602741317107,-0.039484700419061124
1989-08-31,0.007102052982459837,0.0052854445325779265
1989-09-29,-0.014143753590520827,0.003964846034550376
1989-10-31,-0.010000024847789793,-0.03241920745279468
1989-11-30,-0.011742084201936967,-0.011644468931800152
1989-12-29,0.0034815306263391837,-0.023347465421133858
1990-01-31,0.010642357316512974,-0.013095137578648774
1990-02-28,0.006574884171895147,0.008292310704122601
1990-03-30,-0.02913544972064472,0.01523779894554696
1990-04-30,-0.027790585546787126,-0.005690976013019437
1990-05-31,-0.035192540766838185,-0.025551869962223986
1990-06-29,-0.022788469450970315,0.011123009780832823
1992-07-31,-0.0057012852451503865,-0.0027147913375298732
1992-08-31,-0.011923572018088274,-0.00036237534223676135
1992-09-30,-0.0017923260016856346,0.007972203178386044
1992-10-30,-0.017373984417528784,0.02204034063302392
1992-11-30,-0.017033346858990377,0.03627314919671562
1992-12-31,0.024076718277137473,0.018080580067653177
1993-01-29,0.062427081481725856,0.01648124996576864
1993-02-26,0.0654908592410184,-0.032672143769658345
1993-03-31,0.012725863883321739,0.007667902324256615
1993-04-30,0.027395891020383867,-0.004626223182049888
1993-05-28,-0.03461832835620117,0.023635313245527163
1993-06-30,0.028520791245716597,-0.004580877617618242
1993-07-30,0.028098854617218318,0.00820848350635706
1993-08-31,0.0021569531963889083,0.0014651915180522099
1993-09-30,-0.0009985658914119198,0.032042131918361264
1993-10-29,-0.027986494356369872,0.020078322644837887
1993-11-30,-0.007901097673684772,-0.014297600154814872
1993-12-31,0.002376293285709978,0.012483691985526821
1994-01-31,0.010115994678807836,0.005188194719689152
1994-02-28,-0.015038009212040342,0.027012413627142493
1994-03-31,0.01596155542284263,-0.01144912688330104
1994-04-29,0.01635535791955447,-0.008704106265641415
1994-05-31,0.005131005527926194,-0.01996252127308202
1994-06-30,0.01907114930107692,-0.004679767162016218
1994-07-29,0.005958444347225634,-0.01681649961158933
1994-08-31,-0.02631118979345979,0.01627625239292168
1994-09-30,-0.018755496832750292,0.030454798266961947
1994-10-31,-0.017328120764713507,-0.019077207047576338
1994-11-30,-0.007184029297555267,0.002702924055227353
1994-12-30,-0.0016016001826938443,0.0028095572091462948
1995-01-31,0.026094788579014934,-0.03811379888256408
1995-02-28,0.011371899317864365,-0.0065509543042839916
1995-03-31,-0.022303043576210546,-0.0009234481948561038
1995-04-28,0.015480667765345447,-0.004130504513708142
1995-05-31,0.02391943512006228,-0.025268243141360378
1995-06-30,-0.02564342464314121,0.030352747803329933
1995-07-31,-0.017318301124577468,0.020923812698492694
1995-08-31,0.029404847542965074,0.013450815051618124
1995-09-29,-0.001215981119162303,-0.02030829099684332
1995-10-31,-0.004186169949227592,-0.038412329495722694
1995-11-30,0.006842957287410217,-0.011206286455657834
1995-12-29,0.004024587742649122,0.0070490660621075635
1996-01-31,0.0039458104365806615,-0.025329752119025557
1996-02-29,-0.008614630592333482,0.01869263652114643
1996-03-29,0.006718561137837791,0.014993089768488333
1996-04-30,-0.04008365858818159,0.052514821503114865
1996-05-31,-0.007135640654407922,0.03225731029264327
1996-06-28,0.02468303653613417,-0.04156963720326032
1997-07-31,0.0028000966200597277,-0.026320775768370046
1997-08-29,0.011407096886702613,0.07219684686088434
1997-09-30,0.0026506544837797408,0.026415447270462106
1997-10-31,0.020456705780239563,-0.006674496996855128
1997-11-28,0.013297568189373301,-0.051968958705862
1997-12-31,0.03656616904963434,-0.021880535012697287
1998-01-30,-0.017385973974082522,-0.01087973977205483
1998-02-27,-0.007320141761427451,0.002763205794940937
1998-03-31,0.013922086294913497,-0.012681672403906108
1998-04-30,0.009297714841469011,0.00166410021105029
1998-05-29,0.035086198043206104,-0.03684102104324059
1998-06-30,-0.023159114717819382,-0.03005426166928206
1998-07-31,-0.014989839542621113,-0.04873524330272572
1998-08-31,0.035658013859183185,-0.05514266017859368
1998-09-30,-0.03525689838757062,-0.0022033522690821927
1998-10-30,-0.024749577999767042,-0.03033992014498544
1998-11-30,-0.029124903893201194,0.011228604954151351
1998-12-31,-0.04645017243814668,-0.0030557532353987574
1999-01-29,-0.04805708489056881,0.005437441331656443
1999-02-26,0.018387550541316723,-0.06014246592228828
1999-03-31,-0.026940553773798056,-0.03679362690125228
1999-04-30,0.02783311637405616,0.0403888523566849
1999-05-28,0.02616533242777887,0.03521535031391054
1999-06-30,-0.033700174775520605,0.029227018677280142
1999-07-30,-0.0020308239885596553,0.024770941551612843
1999-08-31,-0.018702740570716355,-0.009305956079103245
1999-09-30,-0.03751711109857349,0.036358544545315084
1999-10-29,-0.034222064441242796,-0.0669461775110241
1999-11-30,-0.06094605648562404,0.07273279869009247
1999-12-31,-0.07746418215521358,0.0655563234511238
2000-01-31,-0.017646351303389568,0.057429720828913164
2000-02-29,-0.09735316883504522,0.21143323149329274
2000-03-31,0.08572365029214857,-0.1745318750685442
2000-04-28,0.08431706031086522,-0.07533184734978075
2000-05-31,0.049914131702867404,-0.06380096508286669
2000-06-30,-0.07967607707969318,0.12996607402509372
2000-07-31,0.08451211195961102,-0.03229977965134837
2000-08-31,-0.012129597999372035,-0.005854697042533108
2000-09-29,0.07348793353439223,-0.020275127132293975
2000-10-31,0.05435038012735254,-0.04181771287923858
2000-11-30,0.12485409495792119,-0.03620617072036665
2000-12-29,0.07827036723213976,0.005482665487318385
2001-01-31,-0.05314802050918012,0.06932863237967923
2001-02-28,0.1262321090486992,-0.009795413675372858
2001-03-30,0.06650592848417582,0.0009738622232798866
2001-04-30,-0.04732634162383573,0.0034618346627544733
2001-05-31,0.0320515263567231,0.026405504291654273
2001-06-29,-0.014604150559790223,0.06570274240735383
2003-07-31,-0.011971790225647289,0.05289416668495507
2003-08-29,0.016626988305206605,0.02678858571327519
2003-09-30,0.0003158359375450351,0.008219385013327704
2003-10-31,0.022095253689548316,0.026965217081630813
2003-11-28,0.0195758062421509,0.020746741429592964
2003-12-31,0.01592633422820173,-0.028207508665841163
2004-01-30,0.022936387142092025,0.027601921226642758
2004-02-27,0.010457644987485745,-0.01667029895088835
2004-03-31,0.0015066695275347216,0.017168977733068268
2004-04-30,-0.029365410173430185,-0.018712532374067822
2004-05-28,-0.0012682114715810815,-0.002150742370969294
2004-06-30,0.01341471206010289,0.02178855791020388
2004-07-30,0.032782539435088,-0.0370870221407697
2004-08-31,0.0101251865020415,-0.01475926516151268
2004-09-30,0.0004303918893851233,0.03055731000131007
2004-10-29,-0.003924494478321855,0.0017317594201810699
2004-11-30,0.0161479095773555,0.037997680809616706
2004-12-31,0.000582879513208609,-0.00032807283714353375
2005-01-31,0.021838886529757802,-0.017048506785340523
2005-02-28,0.016103740076918473,-0.003973481115932102
2005-03-31,0.0199564205546491,-0.01515189249670503
2005-04-29,-0.0006690663428524646,-0.039849683063384045
2005-05-31,-0.004336632391945247,0.028785908122568135
2005-06-30,0.02799638685962958,0.023769838076178676
2005-07-29,-0.008075580383323032,0.027717492709236284
2005-08-31,0.012738838501632228,-0.010124802484544651
2005-09-30,0.008906077210586762,-0.007381119322934284
2005-10-31,0.0024982309579496126,-0.013486280243995782
2005-11-30,-0.012888895936346303,0.009897048074826706
2005-12-30,0.0014955815601059227,-0.003792036059055578
2006-01-31,0.01151984288791466,0.054864866749782644
2006-02-28,-0.004940669512005827,-0.0033781708022042134
2006-03-31,0.006107029037348277,0.03269922134145811
2006-04-28,0.025203461706707113,-0.014378662752807398
2006-05-31,0.023277001529393507,-0.030375525913450493
2006-06-30,0.0074189703279148415,-0.005002342298448773
2006-07-31,0.02639338994834832,-0.040652673954081904
2006-08-31,-0.019635930030906898,0.009363162465015677
2006-09-29,0.000540718411025716,-0.012470555482210526
2006-10-31,-0.0023397802031243226,0.017838810598784602
2006-11-30,-0.00014099444897271163,0.007278232711270729
2006-12-29,0.026827633918572014,-0.011921050010878443
2007-01-31,-0.008976876978372385,0.0015348541673053592
2007-02-28,-6.222361192036695e-05,0.013426138108764484
2007-03-30,-0.009000660001550882,-0.00023661420872851668
2007-04-30,-0.014587033648373417,-0.02132141043194325
2007-05-31,-0.004731849801620232,0.0022541826988576458
2007-06-29,-0.009193689827503071,0.005808663858418061
2008-07-31,0.05220284133417996,0.025653490076188716
2008-08-29,0.014632058247143018,0.03418082649989486
2008-09-30,0.058980946368502596,-0.01187239015131622
2008-10-31,-0.019215575149407804,-0.02270593358025766
2008-11-28,-0.06073521198496948,-0.026839658553786783
2008-12-31,0.000354723812748127,0.037547110472682096
2009-01-30,-0.11622957245910623,0.003973700884892822
2009-02-27,-0.06876134505896891,0.004451398103309023
2009-03-31,0.03821677934762416,-0.007493987934967361
2009-04-30,0.052127389716500105,0.04552408244825641
2009-05-29,0.005827658994947131,-0.029826661304949938
2009-06-30,-0.027390037505085396,0.025327899035961412
2009-07-31,0.048034155256085384,0.020098678452439747
2009-08-31,0.0752823878979225,-0.011410281445590593
2009-09-30,0.010014114592650253,0.024559191819621726
2009-10-30,-0.045335003096075584,-0.039384869145353864
2009-11-30,-0.003647028462475589,-0.02334502614236828
2009-12-31,-0.00897436485356315,0.06523397822734586
2010-01-29,0.004495579540624239,0.003344720764901006
2010-02-26,0.029324499392420107,0.011976503291503009
2010-03-31,0.02761793054509308,0.012382803039828472
2010-04-30,0.031486852971853614,0.04657734681297955
2010-05-28,-0.025090924054532684,0.00034170314906578625
2010-06-30,-0.04515154773490569,-0.02134467664617444
2010-07-30,-0.0037371409709901493,0.002417693817073824
2010-08-31,-0.02006062172420805,-0.029210233601838866
2010-09-30,-0.03367047574058886,0.03890571255577162
2010-10-29,-0.02590925282783017,0.010435826827969601
2010-11-30,-0.014616486316635223,0.03429472935809342
2010-12-31,0.03752657353168261,0.0052569446853728274
2011-01-31,0.0041833652203262205,-0.020150335489083585
2011-02-28,0.008192944105483636,0.017419852110264845
2011-03-31,-0.019606591317568582,0.025640116580889622
2011-04-29,-0.02799775300208292,-0.0012775629692568062
2011-05-31,-0.017721017096471385,-0.006796884713867756
2011-06-30,-0.0034873290677853684,-0.0038800864369084344
2011-07-29,-0.009927171015763066,-0.012624890551889128
2011-08-31,-0.025010703214379898,-0.029174179272059127
2011-09-30,-0.015307065478276094,-0.03219651303072542
2011-10-31,0.0028855979666871645,0.03132354415916794
2011-11-30,-0.003923067085524565,-0.0008617322853863348
2011-12-30,0.016650703184219857,-0.005083090094322291
2012-01-31,-0.008946600500111583,0.01973070651276184
2012-02-29,0.001881575544643764,-0.017059684090075238
2012-03-30,0.012651342018717725,-0.007926319039834661
2012-04-30,-0.008388254373760189,-0.0032779346532225903
2012-05-31,-0.005743174517511052,0.0008802647038308881
2012-06-29,0.005962322258462688,0.007642285927297945
2014-07-31,-0.0015767012378609668,-0.04034254413762969
2014-08-29,-0.007289663092733656,0.0038675041466111337
2014-09-30,-0.014931667039887807,-0.03614118387399498
2014-10-31,-0.021160545411231427,0.04071832438984732
2014-11-28,-0.029511805144955383,-0.021708402783154404
2014-12-31,0.023127571981231183,0.024548235982775505
2015-01-30,-0.03598125473160657,-0.005379417778353386
2015-02-27,-0.01828973509595541,0.006132114593214999
2015-03-31,-0.00550581029073658,0.03223414332704567
2015-04-30,0.018016492013892868,-0.031176878890084928
2015-05-29,-0.012214601972605956,0.01007001237164762
2015-06-30,-0.007004861416776321,0.029679740536327173
2015-07-31,-0.040055148618841956,-0.04113661284394136
2015-08-31,0.025963196988993895,0.007095046757564193
2015-09-30,0.006350280627108164,-0.02523053290014487
2015-10-30,-0.0011157733173625464,-0.02233626794820172
2015-11-30,-0.0035210315745412835,0.03610841254273164
2015-12-31,-0.02621768986942068,-0.027934053416725887
2016-01-29,0.013827036473224016,-0.02998559009254166
2016-02-29,-0.011033965616407081,0.01058771133106072
2016-03-31,0.014837031383751365,0.0056271244174085355
2016-04-29,0.036915794327173956,0.005074424557759319
2016-05-31,-0.014523421050737097,-0.002307586060385799
2016-06-30,-0.01998242072795455,0.007491891699771976
2016-07-29,-0.010432636955925667,0.02696834271319573
2016-08-31,0.030533808523453117,0.008171904346946597
2016-09-30,-0.010705214157813435,0.01887846799407171
2016-10-31,0.04009781868307201,-0.04339850703070868
2016-11-30,0.08376949047605442,0.053674706778566464
2016-12-30,0.035006778851748764,-0.000609635034081811
2017-01-31,-0.028351380177700485,-0.009544834075715384
2017-02-28,-0.01652912474609972,-0.019446046658856055
2017-03-31,-0.03499249720157025,0.009426264000161371
2017-04-28,-0.023126825496390446,0.0036858492919648296
2017-05-31,-0.036082413392020146,-0.025053650052616745
2017-06-30,0.013443478941707339,0.021611064303609
2017-07-31,-0.0022829549435890214,-0.014995555786314705
2017-08-31,-0.021501928354192807,-0.01633174522422652
2017-09-29,0.03339637112658306,0.04042549202414837
2017-10-31,0.00026576312343255457,-0.01798575063025811
2017-11-30,-0.006172889760377935,-0.0013361603269974286
2017-12-29,-0.0010878677692426428,-0.012178877396160786
2018-01-31,-0.01854320084614102,-0.028566001245841233
2018-02-28,-0.01305108845698217,0.0032431553098390964
2018-03-29,-0.0053522132056516725,0.0414783337454727
2018-04-30,0.008913237397550369,0.00803310491979246
2018-05-31,-0.03169181946222465,0.04935026187920451
2018-06-29,-0.017887326960741298,0.004421399221874788
2020-07-31,-0.01275938691712556,-0.023873920009687178
2020-08-31,-0.026299310862297864,-0.0025657239338053514
2020-09-30,-0.021634271114046665,0.0023875112476644117
2020-10-30,0.03465964360090934,0.037142073944347626
2020-11-30,0.027798427623826893,0.059827071554370614
2020-12-31,-0.01736482269784846,0.05040470230666492
2021-01-29,0.025237072590403538,0.07817889323652498
2021-02-26,0.05934249785234122,0.0131032424017797
2021-03-31,0.0667080747898263,-0.029345240396117557
2021-04-30,-0.013137296532889566,-0.03634009229502946
2021-05-28,0.0740515767002328,-0.004473451554804081
2021-06-30,-0.06641082960173335,0.02679400036753951
2021-07-30,-0.01592201179227278,-0.04088058409448851
2021-08-31,-0.0012076560311594167,-0.00476800531672247
2021-09-30,0.04874402869905731,0.006259398927308479
2021-10-29,-0.005242564761918929,-0.025094087275839942
2021-11-30,-0.0032199211435545785,-0.015605792506877311
2021-12-31,0.028212446564491282,-0.018911526590634
2022-01-31,0.12150528061968878,-0.06185860741308025
2022-02-28,0.030691542276298733,0.021414663338758126
2022-03-31,-0.023110788398435923,-0.013395982303034367
2022-04-29,0.06137533549762067,-0.0142307377194765
2022-05-31,0.08408376887784366,-0.01919755634006713
2022-06-30,-0.059236841842513654,0.01575074670556642
2022-07-29,-0.041361728295295025,0.0286905071542706
2022-08-31,0.0019826488127466686,0.014701417833622164
2022-09-30,0.0012336471435588636,-0.00789135079401429
2022-10-31,0.08270955767106504,-0.0045948772788272085
2022-11-30,0.015155521180743203,-0.04021738146603322
