date,xMkt
1973-04-30,-0.05144050770476675
1973-05-31,-0.024575342786724533
1973-06-30,-0.009701982534595682
1973-07-31,0.056354546236217155
1973-08-31,-0.031037333443168218
1973-09-30,0.05139507973119865
1973-10-31,-0.0017128929562677448
1973-11-30,-0.12170271871125146
1973-12-31,0.011626370097768162
1974-01-31,0.0048465085944591245
1974-02-28,0.0009300989553166173
1974-03-31,-0.022261791549015728
1974-04-30,-0.04582061829762664
1974-05-31,-0.03983099836079907
1974-06-30,-0.02260849553580417
1974-07-31,-0.07284948976916461
1974-08-31,-0.08798318987489587
1974-09-30,-0.10916750776589212
1974-10-31,0.1654619337721556
1974-11-30,-0.04023829835611156
1974-12-31,-0.02654641527214701
1975-01-31,0.142348046830351
1975-02-28,0.059525206657393546
1975-03-31,0.030422468883701568
